"","Id","When","FarmCashReceiptType","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"431",39755,"10/1/1997 12:00:00 AM","Total receipts from livestock and livestock products",906712000,280752000,3824213000,346480000,45170000,13917000,59092000,954691000,25822000,814153000,377424000,"5/26/2020 8:59:29 AM"
"432",39756,"10/1/1997 12:00:00 AM","Total receipts from direct payments",72084000,11941000,350068000,41696000,1630000,147000,1648000,42305000,2672000,75564000,100381000,"5/26/2020 8:59:29 AM"
"433",39757,"1/1/1998 12:00:00 AM","Total crops receipts",868807000,154369000,4140473000,548124000,28311000,1961000,13193000,679907000,57230000,179498000,1609074000,"5/26/2020 8:59:29 AM"
"434",39758,"1/1/1998 12:00:00 AM","Total farm cash receipts",1728141000,416903000,7943972000,860172000,74927000,16569000,83878000,1634134000,86910000,1040354000,2001985000,"5/26/2020 8:59:29 AM"
"435",39759,"1/1/1998 12:00:00 AM","Total receipts from livestock and livestock products",825929000,252814000,3538824000,293592000,45007000,14373000,68232000,908864000,27821000,759868000,342324000,"5/26/2020 8:59:29 AM"
"436",39760,"1/1/1998 12:00:00 AM","Total receipts from direct payments",33405000,9720000,264675000,18456000,1609000,235000,2453000,45363000,1859000,100988000,50587000,"5/26/2020 8:59:29 AM"
"437",39761,"4/1/1998 12:00:00 AM","Total crops receipts",447732000,238781000,2804418000,286715000,34539000,1818000,18986000,680602000,57505000,325777000,711964000,"5/26/2020 8:59:29 AM"
"438",39762,"4/1/1998 12:00:00 AM","Total farm cash receipts",1418842000,490889000,6705642000,579840000,80910000,16717000,77704000,1625233000,89100000,1297432000,1028976000,"5/26/2020 8:59:29 AM"
"439",39763,"4/1/1998 12:00:00 AM","Total receipts from livestock and livestock products",946468000,247779000,3624202000,284904000,45084000,14896000,57342000,922122000,29708000,784222000,291677000,"5/26/2020 8:59:29 AM"
"440",39764,"4/1/1998 12:00:00 AM","Total receipts from direct payments",24642000,4329000,277022000,8221000,1287000,3000,1376000,22509000,1887000,187433000,25335000,"5/26/2020 8:59:29 AM"
"441",39765,"7/1/1998 12:00:00 AM","Total crops receipts",566539000,169902000,3226711000,383290000,34808000,4142000,34185000,792644000,31952000,303806000,905441000,"5/26/2020 8:59:29 AM"
"442",39766,"7/1/1998 12:00:00 AM","Total farm cash receipts",1643158000,402682000,7055068000,713671000,79724000,18877000,95777000,1742994000,62786000,1096674000,1198723000,"5/26/2020 8:59:29 AM"
"443",39767,"7/1/1998 12:00:00 AM","Total receipts from livestock and livestock products",997230000,222523000,3576326000,308132000,43906000,14689000,57921000,899447000,27983000,762793000,241702000,"5/26/2020 8:59:29 AM"
"444",39768,"7/1/1998 12:00:00 AM","Total receipts from direct payments",79389000,10257000,252031000,22249000,1010000,46000,3671000,50903000,2851000,30075000,51580000,"5/26/2020 8:59:29 AM"
"445",39769,"10/1/1998 12:00:00 AM","Total crops receipts",586484000,192000000,3470434000,410535000,43430000,4501000,47734000,935140000,56086000,345814000,848709000,"5/26/2020 8:59:29 AM"
"446",39770,"10/1/1998 12:00:00 AM","Total farm cash receipts",1627977000,469173000,7800581000,783324000,91007000,20017000,112347000,1932784000,85451000,1362888000,1315612000,"5/26/2020 8:59:29 AM"
"447",39771,"10/1/1998 12:00:00 AM","Total receipts from livestock and livestock products",943835000,267667000,3702331000,329631000,45725000,15428000,57970000,915378000,24831000,742634000,359232000,"5/26/2020 8:59:29 AM"
"448",39772,"10/1/1998 12:00:00 AM","Total receipts from direct payments",97658000,9506000,627816000,43158000,1852000,88000,6643000,82266000,4534000,274440000,107671000,"5/26/2020 8:59:29 AM"
"449",39773,"1/1/1999 12:00:00 AM","Total crops receipts",837741000,161259000,3974151000,524994000,41070000,2308000,15254000,691202000,74921000,206104000,1419304000,"5/26/2020 8:59:29 AM"
"450",39774,"1/1/1999 12:00:00 AM","Total farm cash receipts",1747072000,415141000,7834955000,848138000,89224000,17373000,84800000,1621495000,105020000,1080677000,1826018000,"5/26/2020 8:59:29 AM"
"451",39775,"1/1/1999 12:00:00 AM","Total receipts from livestock and livestock products",874164000,248506000,3586084000,302198000,46586000,14936000,64779000,885451000,25926000,774922000,348613000,"5/26/2020 8:59:29 AM"
"452",39776,"1/1/1999 12:00:00 AM","Total receipts from direct payments",35167000,5376000,274720000,20946000,1568000,129000,4767000,44842000,4173000,99651000,58101000,"5/26/2020 8:59:29 AM"
"453",39777,"4/1/1999 12:00:00 AM","Total crops receipts",419311000,253414000,2703610000,271144000,45852000,2371000,21035000,695050000,59788000,3.41e+08,594648000,"5/26/2020 8:59:29 AM"
"454",39778,"4/1/1999 12:00:00 AM","Total farm cash receipts",1472817000,504164000,6809941000,598588000,94828000,17855000,79220000,1671436000,93233000,1337283000,940521000,"5/26/2020 8:59:29 AM"
"455",39779,"4/1/1999 12:00:00 AM","Total receipts from livestock and livestock products",1013960000,243481000,3687659000,308475000,47803000,15446000,56073000,902950000,28044000,788269000,283159000,"5/26/2020 8:59:29 AM"
"456",39780,"4/1/1999 12:00:00 AM","Total receipts from direct payments",39546000,7269000,418672000,18969000,1173000,38000,2112000,73436000,5401000,208014000,62714000,"5/26/2020 8:59:29 AM"
"457",39781,"7/1/1999 12:00:00 AM","Total crops receipts",512754000,196271000,3118315000,306043000,40510000,3527000,46100000,823550000,35610000,359646000,794303000,"5/26/2020 8:59:29 AM"
"458",39782,"7/1/1999 12:00:00 AM","Total farm cash receipts",1655861000,441787000,7422761000,699656000,86121000,18519000,107110000,1828544000,67636000,1233322000,1284204000,"5/26/2020 8:59:29 AM"
"459",39783,"7/1/1999 12:00:00 AM","Total receipts from livestock and livestock products",1062730000,235200000,3755482000,296417000,44056000,14918000,57916000,924576000,27278000,794760000,297631000,"5/26/2020 8:59:29 AM"
"460",39784,"7/1/1999 12:00:00 AM","Total receipts from direct payments",80377000,10316000,548964000,97196000,1555000,74000,3094000,80418000,4748000,78916000,192270000,"5/26/2020 8:59:29 AM"
"461",39785,"10/1/1999 12:00:00 AM","Total crops receipts",571518000,205284000,3325106000,286628000,55906000,4680000,52292000,895676000,53110000,337169000,862840000,"5/26/2020 8:59:29 AM"
"462",39786,"10/1/1999 12:00:00 AM","Total farm cash receipts",1655076000,523943000,8189123000,760427000,105095000,18726000,118220000,2010103000,83276000,1429678000,1484576000,"5/26/2020 8:59:29 AM"
"463",39787,"10/1/1999 12:00:00 AM","Total receipts from livestock and livestock products",1020401000,300808000,4130339000,394893000,47634000,13937000,61373000,980184000,25792000,826004000,459313000,"5/26/2020 8:59:29 AM"
"464",39788,"10/1/1999 12:00:00 AM","Total receipts from direct payments",63157000,17851000,733678000,78906000,1555000,109000,4555000,134243000,4374000,266505000,162423000,"5/26/2020 8:59:29 AM"
"465",39789,"1/1/2000 12:00:00 AM","Total crops receipts",780667000,180432000,3657332000,391966000,37605000,2394000,15530000,752592000,61273000,197302000,1237574000,"5/26/2020 8:59:29 AM"
"466",39790,"1/1/2000 12:00:00 AM","Total farm cash receipts",1853885000,465374000,8154064000,812426000,88846000,17425000,94777000,1878196000,95437000,1144168000,1703533000,"5/26/2020 8:59:29 AM"
"467",39791,"1/1/2000 12:00:00 AM","Total receipts from livestock and livestock products",1003621000,276038000,4062931000,365190000,49572000,14899000,76838000,1002267000,29504000,875370000,369632000,"5/26/2020 8:59:29 AM"
"468",39792,"1/1/2000 12:00:00 AM","Total receipts from direct payments",69597000,8904000,433801000,55270000,1669000,132000,2409000,123337000,4660000,71496000,96327000,"5/26/2020 8:59:29 AM"
"469",39793,"4/1/2000 12:00:00 AM","Total crops receipts",502030000,295734000,2975457000,259772000,39482000,2744000,22187000,779346000,51973000,384754000,637435000,"5/26/2020 8:59:29 AM"
"470",39794,"4/1/2000 12:00:00 AM","Total farm cash receipts",1.867e+09,566768000,8129132000,733803000,91902000,18017000,86300000,1845064000,87065000,1604641000,1228572000,"5/26/2020 8:59:29 AM"
"471",39795,"4/1/2000 12:00:00 AM","Total receipts from livestock and livestock products",1209649000,263601000,4291963000,375024000,51217000,15180000,62906000,1023347000,32251000,945570000,313218000,"5/26/2020 8:59:29 AM"
"472",39796,"4/1/2000 12:00:00 AM","Total receipts from direct payments",155321000,7433000,861712000,99007000,1203000,93000,1207000,42371000,2841000,274317000,277919000,"5/26/2020 8:59:29 AM"
"473",39797,"7/1/2000 12:00:00 AM","Total crops receipts",550963000,199959000,3073843000,317879000,39250000,4007000,46118000,744425000,34289000,336180000,800783000,"5/26/2020 8:59:29 AM"
"474",39798,"7/1/2000 12:00:00 AM","Total farm cash receipts",1870348000,453778000,7867258000,733732000,89613000,18986000,110841000,1877059000,68491000,1315267000,1329153000,"5/26/2020 8:59:29 AM"
"475",39799,"7/1/2000 12:00:00 AM","Total receipts from livestock and livestock products",1161136000,245983000,4216317000,358969000,48615000,14914000,63309000,1022108000,30729000,909031000,361523000,"5/26/2020 8:59:29 AM"
"476",39800,"7/1/2000 12:00:00 AM","Total receipts from direct payments",158249000,7836000,577098000,56884000,1748000,65000,1414000,110526000,3473000,70056000,166847000,"5/26/2020 8:59:29 AM"
"477",39801,"10/1/2000 12:00:00 AM","Total crops receipts",529928000,209387000,3263074000,349375000,50557000,4903000,54172000,1000715000,38467000,315579000,709996000,"5/26/2020 8:59:29 AM"
"478",39802,"10/1/2000 12:00:00 AM","Total farm cash receipts",1992055000,538301000,8728945000,876095000,98209000,19284000,121132000,2192941000,71724000,1346954000,1472255000,"5/26/2020 8:59:29 AM"
"479",39803,"10/1/2000 12:00:00 AM","Total receipts from livestock and livestock products",1137726000,314543000,4529778000,450788000,46452000,14303000,60021000,1046182000,27277000,905761000,526725000,"5/26/2020 8:59:29 AM"
"480",39804,"10/1/2000 12:00:00 AM","Total receipts from direct payments",324401000,14371000,936093000,75932000,1200000,78000,6939000,146044000,5980000,125614000,235534000,"5/26/2020 8:59:29 AM"
"481",39805,"1/1/2001 12:00:00 AM","Total crops receipts",726177000,187629000,3504615000,436370000,38642000,2488000,16446000,556127000,38712000,172835000,1329186000,"5/26/2020 8:59:29 AM"
"482",39806,"1/1/2001 12:00:00 AM","Total farm cash receipts",2096865000,485692000,8844021000,954515000,94321000,18355000,98510000,1878251000,86125000,1193650000,1937732000,"5/26/2020 8:59:29 AM"
"483",39807,"1/1/2001 12:00:00 AM","Total receipts from livestock and livestock products",1245394000,286558000,4540866000,419381000,53536000,15464000,79636000,1085192000,29970000,928571000,397162000,"5/26/2020 8:59:29 AM"
"484",39808,"1/1/2001 12:00:00 AM","Total receipts from direct payments",125294000,11505000,798540000,98764000,2143000,403000,2428000,236932000,17443000,92244000,211384000,"5/26/2020 8:59:29 AM"
"485",39809,"4/1/2001 12:00:00 AM","Total crops receipts",482727000,322816000,3215889000,345879000,45082000,3114000,21681000,851167000,41705000,327771000,773944000,"5/26/2020 8:59:29 AM"
"486",39810,"4/1/2001 12:00:00 AM","Total farm cash receipts",1990244000,610083000,9081277000,916414000,104712000,18778000,90035000,2220949000,97536000,1651420000,1381107000,"5/26/2020 8:59:29 AM"
"487",39811,"4/1/2001 12:00:00 AM","Total receipts from livestock and livestock products",1393471000,281695000,4805549000,463994000,58749000,15597000,66929000,1150107000,33505000,998382000,343124000,"5/26/2020 8:59:29 AM"
"488",39812,"4/1/2001 12:00:00 AM","Total receipts from direct payments",114046000,5572000,1059839000,106541000,881000,67000,1425000,219675000,22326000,325267000,264039000,"5/26/2020 8:59:29 AM"
"489",39813,"7/1/2001 12:00:00 AM","Total crops receipts",524778000,215333000,3253732000,371390000,43338000,4127000,35432000,808708000,26981000,355681000,867970000,"5/26/2020 8:59:29 AM"
"490",39814,"7/1/2001 12:00:00 AM","Total farm cash receipts",2244796000,496555000,8871949000,883431000,97628000,19773000,105571000,2015551000,68852000,1442302000,1497493000,"5/26/2020 8:59:29 AM"
"491",39815,"7/1/2001 12:00:00 AM","Total receipts from livestock and livestock products",1413848000,269316000,4850922000,460222000,52884000,15580000,68100000,1124834000,32945000,986577000,426613000,"5/26/2020 8:59:29 AM"
"492",39816,"7/1/2001 12:00:00 AM","Total receipts from direct payments",306170000,11906000,767295000,51819000,1406000,66000,2039000,82009000,8926000,100044000,202910000,"5/26/2020 8:59:29 AM"
"493",39817,"10/1/2001 12:00:00 AM","Total crops receipts",570384000,244402000,3530630000,362905000,64969000,4837000,48324000,962042000,43999000,393317000,835452000,"5/26/2020 8:59:29 AM"
"494",39818,"10/1/2001 12:00:00 AM","Total farm cash receipts",2036512000,608474000,9446080000,944049000,119980000,20964000,126801000,2360894000,83836000,1449588000,1694983000,"5/26/2020 8:59:29 AM"
"495",39819,"10/1/2001 12:00:00 AM","Total receipts from livestock and livestock products",1192211000,333192000,4775184000,456121000,53029000,15951000,66838000,1160293000,29990000,949910000,517649000,"5/26/2020 8:59:29 AM"
"496",39820,"10/1/2001 12:00:00 AM","Total receipts from direct payments",273917000,30880000,1140266000,125023000,1982000,176000,11639000,238559000,9847000,106361000,341882000,"5/26/2020 8:59:29 AM"
"497",39821,"1/1/2002 12:00:00 AM","Total crops receipts",708616000,193042000,3504548000,447337000,56001000,2458000,13459000,607555000,55086000,228686000,1192313000,"5/26/2020 8:59:29 AM"
"498",39822,"1/1/2002 12:00:00 AM","Total farm cash receipts",2142419000,492212000,8922457000,941341000,112021000,17766000,99633000,1912908000,95081000,1270102000,1838978000,"5/26/2020 8:59:29 AM"
"499",39823,"1/1/2002 12:00:00 AM","Total receipts from livestock and livestock products",1225642000,289552000,4677826000,430381000,53432000,15112000,82752000,1139702000,31602000,959022000,450628000,"5/26/2020 8:59:29 AM"
"500",39824,"1/1/2002 12:00:00 AM","Total receipts from direct payments",208161000,9618000,740083000,63623000,2588000,196000,3422000,165651000,8393000,82394000,196037000,"5/26/2020 8:59:29 AM"
"501",39825,"4/1/2002 12:00:00 AM","Total crops receipts",469483000,340314000,3181956000,344039000,62597000,3526000,22376000,835300000,63801000,385881000,654653000,"5/26/2020 8:59:29 AM"
"502",39826,"4/1/2002 12:00:00 AM","Total farm cash receipts",1791246000,610026000,7977243000,778017000,115802000,20353000,84477000,1982757000,99600000,1434345000,1060637000,"5/26/2020 8:59:29 AM"
"503",39827,"4/1/2002 12:00:00 AM","Total receipts from livestock and livestock products",1269557000,266514000,4390698000,409896000,51666000,16064000,60777000,1049759000,30845000,898825000,336798000,"5/26/2020 8:59:29 AM"
"504",39828,"4/1/2002 12:00:00 AM","Total receipts from direct payments",52206000,3198000,404589000,24082000,1539000,763000,1324000,97698000,4954000,149639000,69186000,"5/26/2020 8:59:29 AM"
"505",39829,"7/1/2002 12:00:00 AM","Total crops receipts",463252000,228308000,3411053000,498313000,39004000,4598000,41616000,937279000,39926000,375071000,783691000,"5/26/2020 8:59:29 AM"
"506",39830,"7/1/2002 12:00:00 AM","Total farm cash receipts",2188513000,499536000,8690968000,928494000,88089000,20640000,106216000,2047788000,74566000,1361677000,1375461000,"5/26/2020 8:59:29 AM"
"507",39831,"7/1/2002 12:00:00 AM","Total receipts from livestock and livestock products",1342810000,265477000,4409908000,393164000,48098000,15904000,62927000,1003975000,30670000,864931000,381959000,"5/26/2020 8:59:29 AM"
"508",39832,"7/1/2002 12:00:00 AM","Total receipts from direct payments",382451000,5751000,870007000,37017000,987000,138000,1673000,106534000,3970000,121675000,209811000,"5/26/2020 8:59:29 AM"
"509",39833,"10/1/2002 12:00:00 AM","Total crops receipts",573487000,255355000,4314349000,617968000,61333000,5287000,53010000,1151964000,62143000,404572000,1129240000,"5/26/2020 8:59:29 AM"
"510",39834,"10/1/2002 12:00:00 AM","Total farm cash receipts",2193631000,572197000,10379956000,1171924000,112994000,20824000,116724000,2491758000,99857000,1422437000,2177622000,"5/26/2020 8:59:29 AM"
"511",39835,"10/1/2002 12:00:00 AM","Total receipts from livestock and livestock products",1224051000,304494000,4651345000,459715000,48850000,15445000,58733000,1086269000,30676000,903558000,519556000,"5/26/2020 8:59:29 AM"
"512",39836,"10/1/2002 12:00:00 AM","Total receipts from direct payments",396093000,12348000,1414262000,94241000,2811000,92000,4981000,253525000,7038000,114307000,528826000,"5/26/2020 8:59:29 AM"
"513",39837,"1/1/2003 12:00:00 AM","Total crops receipts",563212000,206612000,3161428000,555614000,44892000,2799000,17380000,687660000,68042000,227955000,787273000,"5/26/2020 8:59:29 AM"
"514",39838,"1/1/2003 12:00:00 AM","Total farm cash receipts",2272238000,489421000,9099537000,1020776000,100101000,19220000,99176000,1915368000,102608000,1215495000,1865151000,"5/26/2020 8:59:29 AM"
"515",39839,"1/1/2003 12:00:00 AM","Total receipts from livestock and livestock products",1183829000,275018000,4530684000,401843000,53447000,16173000,79853000,1139218000,31915000,941345000,408049000,"5/26/2020 8:59:29 AM"
"516",39840,"1/1/2003 12:00:00 AM","Total receipts from direct payments",525197000,7791000,1407425000,63319000,1762000,248000,1943000,88490000,2651000,46195000,669829000,"5/26/2020 8:59:29 AM"
"517",39841,"4/1/2003 12:00:00 AM","Total crops receipts",353440000,381994000,2959263000,336698000,54932000,3441000,25849000,869633000,56001000,387379000,489903000,"5/26/2020 8:59:29 AM"
"518",39842,"4/1/2003 12:00:00 AM","Total farm cash receipts",1438726000,635704000,7676775000,749984000,109949000,19533000,88338000,1987843000,88901000,1644218000,913588000,"5/26/2020 8:59:29 AM"
"519",39843,"4/1/2003 12:00:00 AM","Total receipts from livestock and livestock products",962067000,249341000,4055703000,381436000,53840000,15994000,61990000,1063121000,29084000,947790000,291042000,"5/26/2020 8:59:29 AM"
"520",39844,"4/1/2003 12:00:00 AM","Total receipts from direct payments",123219000,4369000,661809000,31850000,1177000,98000,499000,55089000,3816000,309049000,132643000,"5/26/2020 8:59:29 AM"
"521",39845,"7/1/2003 12:00:00 AM","Total crops receipts",460206000,256631000,3353674000,406290000,41377000,4223000,51219000,1000049000,49901000,376774000,707013000,"5/26/2020 8:59:29 AM"
"522",39846,"7/1/2003 12:00:00 AM","Total farm cash receipts",1426132000,511796000,7798290000,832297000,91708000,20325000,113324000,2100903000,82018000,1482715000,1137084000,"5/26/2020 8:59:29 AM"
"523",39847,"7/1/2003 12:00:00 AM","Total receipts from livestock and livestock products",700402000,244051000,3514337000,361058000,47386000,15882000,57739000,951664000,25704000,860053000,250401000,"5/26/2020 8:59:29 AM"
"524",39848,"7/1/2003 12:00:00 AM","Total receipts from direct payments",265524000,11114000,930279000,64949000,2945000,220000,4366000,149190000,6413000,245888000,179670000,"5/26/2020 8:59:29 AM"
"525",39849,"10/1/2003 12:00:00 AM","Total crops receipts",650198000,269211000,3837697000,404070000,54055000,5808000,52173000,1105632000,44971000,419411000,832186000,"5/26/2020 8:59:29 AM"
"526",39850,"10/1/2003 12:00:00 AM","Total farm cash receipts",1964532000,611178000,9670225000,929261000,109835000,22366000,121081000,2403707000,81806000,1587054000,1839433000,"5/26/2020 8:59:29 AM"
"527",39851,"10/1/2003 12:00:00 AM","Total receipts from livestock and livestock products",860263000,305835000,3983925000,377192000,49690000,16283000,59272000,1005407000,26965000,893554000,389474000,"5/26/2020 8:59:29 AM"
"528",39852,"10/1/2003 12:00:00 AM","Total receipts from direct payments",454071000,36132000,1848603000,147999000,6090000,275000,9636000,292668000,9870000,274089000,617773000,"5/26/2020 8:59:29 AM"
"529",39853,"1/1/2004 12:00:00 AM","Total crops receipts",742789000,205057000,3712162000,602404000,36905000,2921000,15872000,774560000,44617000,235405000,1051635000,"5/26/2020 8:59:29 AM"
"530",39854,"1/1/2004 12:00:00 AM","Total farm cash receipts",2119502000,479390000,8979129000,1038331000,94782000,20644000,118874000,2056324000,81500000,1285221000,1684563000,"5/26/2020 8:59:29 AM"
"531",39855,"1/1/2004 12:00:00 AM","Total receipts from livestock and livestock products",953595000,247680000,4060779000,347172000,52332000,17423000,96800000,1067870000,30040000,941615000,306251000,"5/26/2020 8:59:29 AM"
"532",39856,"1/1/2004 12:00:00 AM","Total receipts from direct payments",423118000,26653000,1206188000,88755000,5545000,300000,6202000,213894000,6843000,108201000,326677000,"5/26/2020 8:59:29 AM"
"533",39857,"4/1/2004 12:00:00 AM","Total crops receipts",616255000,390971000,3544296000,444409000,44975000,3679000,23769000,902442000,44337000,406983000,666482000,"5/26/2020 8:59:29 AM"
"534",39858,"4/1/2004 12:00:00 AM","Total farm cash receipts",1985706000,631399000,9174036000,950404000,108405000,21155000,97669000,2216569000,89480000,1769596000,1303660000,"5/26/2020 8:59:29 AM"
"535",39859,"4/1/2004 12:00:00 AM","Total receipts from livestock and livestock products",979306000,203059000,4173877000,374778000,53244000,17066000,64166000,1089816000,31561000,1022117000,338765000,"5/26/2020 8:59:29 AM"
"536",39860,"4/1/2004 12:00:00 AM","Total receipts from direct payments",390145000,37369000,1455863000,131217000,10186000,410000,9734000,224311000,13582000,340496000,298413000,"5/26/2020 8:59:29 AM"
"537",39861,"7/1/2004 12:00:00 AM","Total crops receipts",574021000,277616000,3284512000,338587000,43845000,4219000,49250000,828179000,52294000,430914000,685597000,"5/26/2020 8:59:29 AM"
"538",39862,"7/1/2004 12:00:00 AM","Total farm cash receipts",1830839000,513018000,8291012000,828915000,98223000,21897000,117401000,2005147000,89923000,1594379000,1191278000,"5/26/2020 8:59:29 AM"
"539",39863,"7/1/2004 12:00:00 AM","Total receipts from livestock and livestock products",969825000,221536000,4261970000,436348000,50268000,17407000,64751000,1093425000,31044000,1028340000,349024000,"5/26/2020 8:59:29 AM"
"540",39864,"7/1/2004 12:00:00 AM","Total receipts from direct payments",286993000,13866000,744530000,53980000,4110000,271000,3400000,83543000,6585000,135125000,156657000,"5/26/2020 8:59:29 AM"
"541",39865,"10/1/2004 12:00:00 AM","Total crops receipts",723345000,295008000,3879455000,426506000,52077000,5292000,52516000,1052470000,44604000,375952000,851689000,"5/26/2020 8:59:29 AM"
"542",39866,"10/1/2004 12:00:00 AM","Total farm cash receipts",2077322000,736031000,9894047000,1039891000,120164000,23831000,122795000,2319459000,88674000,1653229000,1712657000,"5/26/2020 8:59:29 AM"
"543",39867,"10/1/2004 12:00:00 AM","Total receipts from livestock and livestock products",1011545000,331359000,4558908000,457072000,51834000,18203000,64411000,1114344000,30854000,1026291000,452997000,"5/26/2020 8:59:29 AM"
"544",39868,"10/1/2004 12:00:00 AM","Total receipts from direct payments",342432000,109664000,1455684000,156313000,16253000,336000,5868000,152645000,13216000,250986000,407971000,"5/26/2020 8:59:29 AM"
"545",39869,"1/1/2005 12:00:00 AM","Total crops receipts",720086000,180530000,3293555000,452784000,38800000,2175000,15564000,713385000,44466000,219046000,906719000,"5/26/2020 8:59:29 AM"
"546",39870,"1/1/2005 12:00:00 AM","Total farm cash receipts",2079708000,485325000,9371388000,1093682000,106257000,19990000,134806000,2132378000,94776000,1382359000,1842107000,"5/26/2020 8:59:29 AM"
"547",39871,"1/1/2005 12:00:00 AM","Total receipts from livestock and livestock products",1031521000,263636000,4477388000,437638000,55159000,17362000,105277000,1139282000,33505000,1022653000,371354000,"5/26/2020 8:59:29 AM"
"548",39872,"1/1/2005 12:00:00 AM","Total receipts from direct payments",328101000,41159000,1600445000,203260000,12298000,453000,13965000,279710000,16805000,140660000,564034000,"5/26/2020 8:59:29 AM"
"549",39873,"4/1/2005 12:00:00 AM","Total crops receipts",553861000,352510000,3416959000,286622000,41615000,3010000,18837000,977530000,45972000,446357000,690645000,"5/26/2020 8:59:29 AM"
"550",39874,"4/1/2005 12:00:00 AM","Total farm cash receipts",2070065000,655720000,9520444000,887548000,111700000,21360000,92785000,2394682000,93023000,1746614000,1446947000,"5/26/2020 8:59:29 AM"
"551",39875,"4/1/2005 12:00:00 AM","Total receipts from livestock and livestock products",1062037000,255062000,4422351000,441866000,54284000,17845000,66131000,1110673000,32010000,1008841000,373600000,"5/26/2020 8:59:29 AM"
"552",39876,"4/1/2005 12:00:00 AM","Total receipts from direct payments",454166000,48148000,1681134000,159060000,15801000,505000,7817000,306479000,15040000,291416000,382702000,"5/26/2020 8:59:29 AM"
"553",39877,"7/1/2005 12:00:00 AM","Total crops receipts",465285000,272134000,3186400000,267239000,47459000,3581000,52551000,927662000,42767000,427912000,679809000,"5/26/2020 8:59:29 AM"
"554",39878,"7/1/2005 12:00:00 AM","Total farm cash receipts",1791249000,565682000,8447023000,851375000,101025000,22508000,118472000,2102687000,80872000,1592638000,1220514000,"5/26/2020 8:59:29 AM"
"555",39879,"7/1/2005 12:00:00 AM","Total receipts from livestock and livestock products",1181453000,284616000,4645931000,452987000,49361000,18731000,64139000,1093981000,31768000,990187000,478709000,"5/26/2020 8:59:29 AM"
"556",39880,"7/1/2005 12:00:00 AM","Total receipts from direct payments",144511000,8932000,614691000,131149000,4206000,196000,1782000,81044000,6336000,174539000,61996000,"5/26/2020 8:59:29 AM"
"557",39881,"10/1/2005 12:00:00 AM","Total crops receipts",691978000,271491000,3714635000,292922000,60209000,5072000,52385000,987335000,63599000,397682000,891962000,"5/26/2020 8:59:29 AM"
"558",39882,"10/1/2005 12:00:00 AM","Total farm cash receipts",1964762000,682635000,9579937000,998158000,118523000,25146000,120288000,2271516000,103177000,1529869000,1765864000,"5/26/2020 8:59:29 AM"
"559",39883,"10/1/2005 12:00:00 AM","Total receipts from livestock and livestock products",1082593000,389154000,4838150000,499978000,50526000,19845000,64363000,1150943000,31885000,989461000,559402000,"5/26/2020 8:59:29 AM"
"560",39884,"10/1/2005 12:00:00 AM","Total receipts from direct payments",190191000,21989000,1027152000,205259000,7788000,229000,3540000,133237000,7693000,142726000,314500000,"5/26/2020 8:59:29 AM"
"561",39885,"1/1/2006 12:00:00 AM","Total crops receipts",623285000,188942000,3038163000,294988000,51214000,2174000,13868000,647010000,66504000,219212000,930965000,"5/26/2020 8:59:29 AM"
"562",39886,"1/1/2006 12:00:00 AM","Total farm cash receipts",2052113000,491633000,9172420000,1063796000,119572000,23838000,132069000,1955011000,105721000,1364048000,1864618000,"5/26/2020 8:59:29 AM"
"563",39887,"1/1/2006 12:00:00 AM","Total receipts from livestock and livestock products",1085529000,272022000,4578761000,440115000,53356000,21354000,113241000,1121953000,31155000,985797000,454238000,"5/26/2020 8:59:29 AM"
"564",39888,"1/1/2006 12:00:00 AM","Total receipts from direct payments",343299000,30669000,1555496000,328693000,15002000,310000,4960000,186048000,8061000,159039000,479415000,"5/26/2020 8:59:29 AM"
"565",39889,"4/1/2006 12:00:00 AM","Total crops receipts",665191000,365777000,3692130000,239525000,57493000,3054000,18355000,970706000,66144000,452058000,853826000,"5/26/2020 8:59:29 AM"
"566",39890,"4/1/2006 12:00:00 AM","Total farm cash receipts",1787476000,645613000,8928996000,722871000,117719000,22165000,86668000,2253882000,101125000,1794801000,1396677000,"5/26/2020 8:59:29 AM"
"567",39891,"4/1/2006 12:00:00 AM","Total receipts from livestock and livestock products",1019306000,256658000,4216899000,398914000,51986000,18957000,65550000,1065615000,30713000,949440000,359760000,"5/26/2020 8:59:29 AM"
"568",39892,"4/1/2006 12:00:00 AM","Total receipts from direct payments",102978000,23177000,1019967000,84432000,8240000,154000,2763000,217561000,4268000,393303000,183091000,"5/26/2020 8:59:29 AM"
"569",39893,"7/1/2006 12:00:00 AM","Total crops receipts",603460000,280430000,3774165000,349843000,57227000,4383000,62167000,1014823000,46579000,487956000,867297000,"5/26/2020 8:59:29 AM"
"570",39894,"7/1/2006 12:00:00 AM","Total farm cash receipts",1896399000,570499000,9089135000,918780000,110981000,23715000,127908000,2180778000,80070000,1636389000,1543617000,"5/26/2020 8:59:29 AM"
"571",39895,"7/1/2006 12:00:00 AM","Total receipts from livestock and livestock products",1030737000,267497000,4401859000,475407000,49094000,19242000,63069000,1070084000,29400000,959769000,437559000,"5/26/2020 8:59:29 AM"
