"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"4803",596915,"8/1/2016 12:00:00 AM","Canola (rapeseed)",231135,600,1161921,NA,NA,NA,257801,NA,7211,284,664890,"7/23/2020 9:48:24 AM"
"4804",596916,"8/1/2016 12:00:00 AM","Durum wheat",63691,0,239320,NA,NA,NA,0,NA,NA,NA,175629,"7/23/2020 9:48:24 AM"
"4805",596917,"8/1/2016 12:00:00 AM","Flaxseed",1067,0,36249,NA,NA,NA,4309,NA,NA,NA,30873,"7/23/2020 9:48:24 AM"
"4806",596918,"8/1/2016 12:00:00 AM","Oats",16710,5000,326783,NA,NA,NA,131598,NA,12190,24595,136690,"7/23/2020 9:48:24 AM"
"4807",596919,"8/1/2016 12:00:00 AM","Rye",3056,0,31334,NA,NA,NA,16299,NA,NA,NA,11980,"7/23/2020 9:48:24 AM"
"4808",596920,"8/1/2016 12:00:00 AM","Wheat, excluding durum",331821,5200,1877299,NA,NA,NA,470124,NA,354552,59964,655639,"7/23/2020 9:48:24 AM"
"4809",596921,"9/1/2016 12:00:00 AM","All grains, total",1455030,37300,5298781,NA,NA,NA,838571,NA,160623,120505,2686752,"7/23/2020 9:48:24 AM"
"4810",596922,"9/1/2016 12:00:00 AM","Barley",66057,2700,280832,NA,NA,NA,22998,NA,5241,14769,169066,"7/23/2020 9:48:24 AM"
"4811",596923,"9/1/2016 12:00:00 AM","Canola (rapeseed)",546946,20800,2294525,NA,NA,NA,373500,NA,13392,4906,1334980,"7/23/2020 9:48:24 AM"
"4812",596924,"9/1/2016 12:00:00 AM","Durum wheat",99347,0,337027,NA,NA,NA,0,NA,NA,NA,237680,"7/23/2020 9:48:24 AM"
"4813",596925,"9/1/2016 12:00:00 AM","Flaxseed",637,0,18317,NA,NA,NA,3527,NA,NA,NA,14153,"7/23/2020 9:48:24 AM"
"4814",596926,"9/1/2016 12:00:00 AM","Oats",18165,2800,319111,NA,NA,NA,70453,NA,9375,34156,184162,"7/23/2020 9:48:24 AM"
"4815",596927,"9/1/2016 12:00:00 AM","Rye",3447,0,28500,NA,NA,NA,18248,NA,NA,NA,6805,"7/23/2020 9:48:24 AM"
"4816",596928,"9/1/2016 12:00:00 AM","Wheat, excluding durum",720430,11000,2020470,NA,NA,NA,349845,NA,132615,66674,739905,"7/23/2020 9:48:24 AM"
"4817",596929,"10/1/2016 12:00:00 AM","All grains, total",1278965,31200,4022717,NA,NA,NA,553164,NA,80406,56514,2022468,"7/23/2020 9:48:24 AM"
"4818",596930,"10/1/2016 12:00:00 AM","Barley",73462,2200,258862,NA,NA,NA,27018,NA,2867,10258,143057,"7/23/2020 9:48:24 AM"
"4819",596931,"10/1/2016 12:00:00 AM","Canola (rapeseed)",521380,15900,1653720,NA,NA,NA,214939,NA,3251,6269,891981,"7/23/2020 9:48:24 AM"
"4820",596932,"10/1/2016 12:00:00 AM","Durum wheat",158415,0,431294,NA,NA,NA,0,NA,NA,NA,272879,"7/23/2020 9:48:24 AM"
"4821",596933,"10/1/2016 12:00:00 AM","Flaxseed",3818,0,23148,NA,NA,NA,3195,NA,NA,NA,16136,"7/23/2020 9:48:24 AM"
"4822",596934,"10/1/2016 12:00:00 AM","Oats",11850,3400,188140,NA,NA,NA,26617,NA,3009,11417,131847,"7/23/2020 9:48:24 AM"
"4823",596935,"10/1/2016 12:00:00 AM","Rye",1756,0,20260,NA,NA,NA,14077,NA,NA,NA,4427,"7/23/2020 9:48:24 AM"
"4824",596936,"10/1/2016 12:00:00 AM","Wheat, excluding durum",508285,9700,1447293,NA,NA,NA,267318,NA,71279,28570,562141,"7/23/2020 9:48:24 AM"
"4825",596937,"11/1/2016 12:00:00 AM","All grains, total",1691262,31400,5710445,NA,NA,NA,815413,NA,86405,35588,3050377,"7/23/2020 9:48:24 AM"
"4826",596938,"11/1/2016 12:00:00 AM","Barley",126194,2200,350432,NA,NA,NA,36424,NA,2541,7422,175651,"7/23/2020 9:48:24 AM"
"4827",596939,"11/1/2016 12:00:00 AM","Canola (rapeseed)",704649,11000,2274493,NA,NA,NA,307415,NA,2240,6426,1242762,"7/23/2020 9:48:24 AM"
"4828",596940,"11/1/2016 12:00:00 AM","Durum wheat",138316,0,724806,NA,NA,NA,0,NA,NA,NA,586490,"7/23/2020 9:48:24 AM"
"4829",596941,"11/1/2016 12:00:00 AM","Flaxseed",3519,0,46171,NA,NA,NA,8263,NA,NA,NA,34389,"7/23/2020 9:48:24 AM"
"4830",596942,"11/1/2016 12:00:00 AM","Oats",18142,4100,344064,NA,NA,NA,77234,NA,3609,7436,233543,"7/23/2020 9:48:24 AM"
"4831",596943,"11/1/2016 12:00:00 AM","Rye",1723,0,23721,NA,NA,NA,19631,NA,NA,NA,2367,"7/23/2020 9:48:24 AM"
"4832",596944,"11/1/2016 12:00:00 AM","Wheat, excluding durum",698719,14100,1946759,NA,NA,NA,366446,NA,78015,14304,775175,"7/23/2020 9:48:24 AM"
"4833",596945,"12/1/2016 12:00:00 AM","All grains, total",1182097,25300,3890452,NA,NA,NA,492109,NA,41853,22283,2126810,"7/23/2020 9:48:24 AM"
"4834",596946,"12/1/2016 12:00:00 AM","Barley",65219,2100,186992,NA,NA,NA,25549,NA,1993,4770,87360,"7/23/2020 9:48:24 AM"
"4835",596947,"12/1/2016 12:00:00 AM","Canola (rapeseed)",522589,11800,1629472,NA,NA,NA,172506,NA,1192,2886,918499,"7/23/2020 9:48:24 AM"
"4836",596948,"12/1/2016 12:00:00 AM","Durum wheat",80643,0,438264,NA,NA,NA,0,NA,NA,NA,357621,"7/23/2020 9:48:24 AM"
"4837",596949,"12/1/2016 12:00:00 AM","Flaxseed",3932,0,69251,NA,NA,NA,7219,NA,NA,NA,58100,"7/23/2020 9:48:24 AM"
"4838",596950,"12/1/2016 12:00:00 AM","Oats",12616,3400,200215,NA,NA,NA,35126,NA,1597,5556,141919,"7/23/2020 9:48:24 AM"
"4839",596951,"12/1/2016 12:00:00 AM","Rye",1000,0,7349,NA,NA,NA,5293,NA,NA,NA,1056,"7/23/2020 9:48:24 AM"
"4840",596952,"12/1/2016 12:00:00 AM","Wheat, excluding durum",496098,8000,1358910,NA,NA,NA,246415,NA,37071,9071,562255,"7/23/2020 9:48:24 AM"
"4841",596953,"1/1/2017 12:00:00 AM","All grains, total",1318172,16800,4270284,NA,NA,NA,521652,NA,79768,24731,2309160,"7/23/2020 9:48:24 AM"
"4842",596954,"1/1/2017 12:00:00 AM","Barley",106647,2600,264650,NA,NA,NA,25730,NA,3192,5131,121351,"7/23/2020 9:48:24 AM"
"4843",596955,"1/1/2017 12:00:00 AM","Canola (rapeseed)",608541,0,1708962,NA,NA,NA,162750,NA,1309,1453,934909,"7/23/2020 9:48:24 AM"
"4844",596956,"1/1/2017 12:00:00 AM","Durum wheat",86616,0,455307,NA,NA,NA,0,NA,NA,NA,368691,"7/23/2020 9:48:24 AM"
"4845",596957,"1/1/2017 12:00:00 AM","Flaxseed",4984,0,71179,NA,NA,NA,4805,NA,NA,NA,61390,"7/23/2020 9:48:24 AM"
"4846",596958,"1/1/2017 12:00:00 AM","Oats",10374,2900,206127,NA,NA,NA,44256,NA,5881,6032,136684,"7/23/2020 9:48:24 AM"
"4847",596959,"1/1/2017 12:00:00 AM","Rye",1027,0,9385,NA,NA,NA,6618,NA,NA,NA,1741,"7/23/2020 9:48:24 AM"
"4848",596960,"1/1/2017 12:00:00 AM","Wheat, excluding durum",499984,11300,1554673,NA,NA,NA,277494,NA,69386,12115,684394,"7/23/2020 9:48:24 AM"
"4849",596961,"2/1/2017 12:00:00 AM","All grains, total",1242330,24200,3858639,NA,NA,NA,505732,NA,64601,30127,1991649,"7/23/2020 9:48:24 AM"
"4850",596962,"2/1/2017 12:00:00 AM","Barley",85728,1900,276856,NA,NA,NA,19671,NA,3934,7478,158146,"7/23/2020 9:48:24 AM"
"4851",596963,"2/1/2017 12:00:00 AM","Canola (rapeseed)",480478,0,1540153,NA,NA,NA,160255,NA,730,1330,897361,"7/23/2020 9:48:24 AM"
"4852",596964,"2/1/2017 12:00:00 AM","Durum wheat",62404,0,333481,NA,NA,NA,0,NA,NA,NA,271077,"7/23/2020 9:48:24 AM"
"4853",596965,"2/1/2017 12:00:00 AM","Flaxseed",6913,0,26888,NA,NA,NA,5088,NA,NA,NA,14887,"7/23/2020 9:48:24 AM"
"4854",596966,"2/1/2017 12:00:00 AM","Oats",11798,4000,172695,NA,NA,NA,28814,NA,1948,7901,118234,"7/23/2020 9:48:24 AM"
"4855",596967,"2/1/2017 12:00:00 AM","Rye",800,0,5500,NA,NA,NA,4400,NA,NA,NA,300,"7/23/2020 9:48:24 AM"
"4856",596968,"2/1/2017 12:00:00 AM","Wheat, excluding durum",594209,18300,1503065,NA,NA,NA,287505,NA,57989,13418,531644,"7/23/2020 9:48:24 AM"
"4857",596969,"3/1/2017 12:00:00 AM","All grains, total",1714083,25200,5110914,NA,NA,NA,673509,NA,50287,29784,2618050,"7/23/2020 9:48:24 AM"
"4858",596970,"3/1/2017 12:00:00 AM","Barley",127182,2900,347509,NA,NA,NA,29264,NA,4499,6355,177309,"7/23/2020 9:48:24 AM"
"4859",596971,"3/1/2017 12:00:00 AM","Canola (rapeseed)",605251,0,1854168,NA,NA,NA,224991,NA,602,608,1022716,"7/23/2020 9:48:24 AM"
"4860",596972,"3/1/2017 12:00:00 AM","Durum wheat",115254,0,545874,NA,NA,NA,0,NA,NA,NA,430620,"7/23/2020 9:48:24 AM"
"4861",596973,"3/1/2017 12:00:00 AM","Flaxseed",4103,0,15544,NA,NA,NA,6736,NA,NA,NA,4705,"7/23/2020 9:48:24 AM"
"4862",596974,"3/1/2017 12:00:00 AM","Oats",15602,4600,220028,NA,NA,NA,48670,NA,2210,9294,139651,"7/23/2020 9:48:24 AM"
"4863",596975,"3/1/2017 12:00:00 AM","Rye",468,0,11188,NA,NA,NA,7583,NA,NA,NA,3137,"7/23/2020 9:48:24 AM"
"4864",596976,"3/1/2017 12:00:00 AM","Wheat, excluding durum",846223,17700,2116602,NA,NA,NA,356264,NA,42976,13527,839912,"7/23/2020 9:48:24 AM"
"4865",596977,"4/1/2017 12:00:00 AM","All grains, total",1287729,8600,3877512,NA,NA,NA,644256,NA,42295,29005,1865627,"7/23/2020 9:48:24 AM"
"4866",596978,"4/1/2017 12:00:00 AM","Barley",113798,5300,282682,NA,NA,NA,26360,NA,2709,10367,124149,"7/23/2020 9:48:24 AM"
"4867",596979,"4/1/2017 12:00:00 AM","Canola (rapeseed)",527524,0,1536335,NA,NA,NA,200756,NA,127,508,807420,"7/23/2020 9:48:24 AM"
"4868",596980,"4/1/2017 12:00:00 AM","Durum wheat",68300,0,450400,NA,NA,NA,0,NA,NA,NA,382100,"7/23/2020 9:48:24 AM"
"4869",596981,"4/1/2017 12:00:00 AM","Flaxseed",5474,0,31436,NA,NA,NA,4222,NA,NA,NA,21739,"7/23/2020 9:48:24 AM"
"4870",596982,"4/1/2017 12:00:00 AM","Oats",9774,3300,129480,NA,NA,NA,26756,NA,1517,7249,80884,"7/23/2020 9:48:24 AM"
"4871",596983,"4/1/2017 12:00:00 AM","Rye",100,0,4900,NA,NA,NA,3800,NA,NA,NA,1000,"7/23/2020 9:48:24 AM"
"4872",596984,"4/1/2017 12:00:00 AM","Wheat, excluding durum",562759,0,1442279,NA,NA,NA,382362,NA,37942,10881,448335,"7/23/2020 9:48:24 AM"
"4873",596985,"5/1/2017 12:00:00 AM","All grains, total",1138209,5100,2909464,NA,NA,NA,388707,NA,48189,28619,1300640,"7/23/2020 9:48:24 AM"
"4874",596986,"5/1/2017 12:00:00 AM","Barley",100537,1500,206101,NA,NA,NA,20371,NA,3160,6413,74120,"7/23/2020 9:48:24 AM"
"4875",596987,"5/1/2017 12:00:00 AM","Canola (rapeseed)",407934,0,1055931,NA,NA,NA,130138,NA,347,584,516928,"7/23/2020 9:48:24 AM"
"4876",596988,"5/1/2017 12:00:00 AM","Durum wheat",66247,0,304556,NA,NA,NA,0,NA,NA,NA,238309,"7/23/2020 9:48:24 AM"
"4877",596989,"5/1/2017 12:00:00 AM","Flaxseed",1929,0,22608,NA,NA,NA,3379,NA,NA,NA,17300,"7/23/2020 9:48:24 AM"
"4878",596990,"5/1/2017 12:00:00 AM","Oats",10057,3600,92779,NA,NA,NA,19905,NA,2084,8604,48529,"7/23/2020 9:48:24 AM"
"4879",596991,"5/1/2017 12:00:00 AM","Rye",924,0,10261,NA,NA,NA,7305,NA,NA,NA,2032,"7/23/2020 9:48:24 AM"
"4880",596992,"5/1/2017 12:00:00 AM","Wheat, excluding durum",550580,0,1217228,NA,NA,NA,207609,NA,42598,13018,403423,"7/23/2020 9:48:24 AM"
"4881",596993,"6/1/2017 12:00:00 AM","All grains, total",1936539,7100,5871125,NA,NA,NA,889671,NA,51887,29098,2956830,"7/23/2020 9:48:24 AM"
"4882",596994,"6/1/2017 12:00:00 AM","Barley",170075,2100,435882,NA,NA,NA,27800,NA,2875,5993,227040,"7/23/2020 9:48:24 AM"
"4883",596995,"6/1/2017 12:00:00 AM","Canola (rapeseed)",539901,0,1802158,NA,NA,NA,242058,NA,161,244,1019794,"7/23/2020 9:48:24 AM"
"4884",596996,"6/1/2017 12:00:00 AM","Durum wheat",140997,0,703880,NA,NA,NA,0,NA,NA,NA,562883,"7/23/2020 9:48:24 AM"
"4885",596997,"6/1/2017 12:00:00 AM","Flaxseed",2398,0,33276,NA,NA,NA,4728,NA,NA,NA,26149,"7/23/2020 9:48:24 AM"
"4886",596998,"6/1/2017 12:00:00 AM","Oats",13290,5000,161868,NA,NA,NA,29443,NA,2281,11566,100288,"7/23/2020 9:48:24 AM"
"4887",596999,"6/1/2017 12:00:00 AM","Rye",1514,0,25462,NA,NA,NA,16814,NA,NA,NA,7133,"7/23/2020 9:48:24 AM"
"4888",597000,"6/1/2017 12:00:00 AM","Wheat, excluding durum",1068363,0,2708599,NA,NA,NA,568828,NA,46570,11295,1013542,"7/23/2020 9:48:24 AM"
"4889",597001,"7/1/2017 12:00:00 AM","All grains, total",1220512,6500,4148873,NA,NA,NA,584371,NA,307188,26151,2004150,"7/23/2020 9:48:24 AM"
"4890",597002,"7/1/2017 12:00:00 AM","Barley",108952,3600,289893,NA,NA,NA,26835,NA,3046,4534,142926,"7/23/2020 9:48:24 AM"
"4891",597003,"7/1/2017 12:00:00 AM","Canola (rapeseed)",470419,0,1346419,NA,NA,NA,168738,NA,226,57,706979,"7/23/2020 9:48:24 AM"
"4892",597004,"7/1/2017 12:00:00 AM","Durum wheat",70406,0,407817,NA,NA,NA,0,NA,NA,NA,337411,"7/23/2020 9:48:24 AM"
"4893",597005,"7/1/2017 12:00:00 AM","Flaxseed",882,0,25749,NA,NA,NA,5036,NA,NA,NA,19831,"7/23/2020 9:48:24 AM"
"4894",597006,"7/1/2017 12:00:00 AM","Oats",9821,2900,111154,NA,NA,NA,23925,NA,1612,7605,65292,"7/23/2020 9:48:24 AM"
"4895",597007,"7/1/2017 12:00:00 AM","Rye",3200,0,19500,NA,NA,NA,14700,NA,NA,NA,1600,"7/23/2020 9:48:24 AM"
"4896",597008,"7/1/2017 12:00:00 AM","Wheat, excluding durum",556832,0,1948340,NA,NA,NA,345138,NA,302304,13955,730111,"7/23/2020 9:48:24 AM"
"4897",597009,"8/1/2017 12:00:00 AM","All grains, total",978473,8400,4460315,NA,NA,NA,1122634,NA,369909,56781,1924117,"7/23/2020 9:48:24 AM"
"4898",597010,"8/1/2017 12:00:00 AM","Barley",109224,1300,253793,NA,NA,NA,35372,NA,8506,8832,90560,"7/23/2020 9:48:24 AM"
"4899",597011,"8/1/2017 12:00:00 AM","Canola (rapeseed)",188402,900,1116084,NA,NA,NA,283023,NA,1236,140,642382,"7/23/2020 9:48:24 AM"
"4900",597012,"8/1/2017 12:00:00 AM","Durum wheat",38595,0,379554,NA,NA,NA,0,NA,NA,NA,340959,"7/23/2020 9:48:24 AM"
"4901",597013,"8/1/2017 12:00:00 AM","Flaxseed",1535,0,23721,NA,NA,NA,4722,NA,NA,NA,17464,"7/23/2020 9:48:24 AM"
"4902",597014,"8/1/2017 12:00:00 AM","Oats",16577,2900,345045,NA,NA,NA,190016,NA,2476,12749,120327,"7/23/2020 9:48:24 AM"
"4903",597015,"8/1/2017 12:00:00 AM","Rye",4684,0,31994,NA,NA,NA,18847,NA,NA,NA,8463,"7/23/2020 9:48:24 AM"
"4904",597016,"8/1/2017 12:00:00 AM","Wheat, excluding durum",619456,3300,2310124,NA,NA,NA,590655,NA,357691,35060,703961,"7/23/2020 9:48:24 AM"
"4905",597017,"9/1/2017 12:00:00 AM","All grains, total",1378605,18000,5249812,NA,NA,NA,973637,NA,155727,105361,2618482,"7/23/2020 9:48:24 AM"
"4906",597018,"9/1/2017 12:00:00 AM","Barley",76246,900,290719,NA,NA,NA,24378,NA,7516,12590,169089,"7/23/2020 9:48:24 AM"
"4907",597019,"9/1/2017 12:00:00 AM","Canola (rapeseed)",659382,13900,2493682,NA,NA,NA,456378,NA,12316,2299,1349408,"7/23/2020 9:48:24 AM"
"4908",597020,"9/1/2017 12:00:00 AM","Durum wheat",24371,0,254612,NA,NA,NA,0,NA,NA,NA,230241,"7/23/2020 9:48:24 AM"
"4909",597021,"9/1/2017 12:00:00 AM","Flaxseed",1791,0,26336,NA,NA,NA,4598,NA,NA,NA,19947,"7/23/2020 9:48:24 AM"
"4910",597022,"9/1/2017 12:00:00 AM","Oats",15012,1400,284322,NA,NA,NA,84973,NA,8073,28499,146365,"7/23/2020 9:48:24 AM"
"4911",597023,"9/1/2017 12:00:00 AM","Rye",3319,0,24401,NA,NA,NA,15684,NA,NA,NA,5399,"7/23/2020 9:48:24 AM"
"4912",597024,"9/1/2017 12:00:00 AM","Wheat, excluding durum",598484,1800,1875739,NA,NA,NA,387627,NA,127822,61973,698032,"7/23/2020 9:48:24 AM"
"4913",597025,"10/1/2017 12:00:00 AM","All grains, total",1283574,28600,4162523,NA,NA,NA,501290,NA,87848,73050,2188161,"7/23/2020 9:48:24 AM"
"4914",597026,"10/1/2017 12:00:00 AM","Barley",86190,1000,312583,NA,NA,NA,22665,NA,3432,9531,189766,"7/23/2020 9:48:24 AM"
"4915",597027,"10/1/2017 12:00:00 AM","Canola (rapeseed)",505385,21500,1791329,NA,NA,NA,216755,NA,10828,9967,1026894,"7/23/2020 9:48:24 AM"
"4916",597028,"10/1/2017 12:00:00 AM","Durum wheat",30564,0,301254,NA,NA,NA,0,NA,NA,NA,270690,"7/23/2020 9:48:24 AM"
"4917",597029,"10/1/2017 12:00:00 AM","Flaxseed",4059,0,53034,NA,NA,NA,4055,NA,NA,NA,44919,"7/23/2020 9:48:24 AM"
"4918",597030,"10/1/2017 12:00:00 AM","Oats",14762,1900,213942,NA,NA,NA,51276,NA,7528,19709,118768,"7/23/2020 9:48:24 AM"
"4919",597031,"10/1/2017 12:00:00 AM","Rye",1602,0,13425,NA,NA,NA,8683,NA,NA,NA,3141,"7/23/2020 9:48:24 AM"
"4920",597032,"10/1/2017 12:00:00 AM","Wheat, excluding durum",641013,4200,1476955,NA,NA,NA,197856,NA,66060,33843,533983,"7/23/2020 9:48:24 AM"
"4921",597033,"11/1/2017 12:00:00 AM","All grains, total",1503390,27900,5407644,NA,NA,NA,871436,NA,40902,35919,2928098,"7/23/2020 9:48:24 AM"
"4922",597034,"11/1/2017 12:00:00 AM","Barley",110342,6200,422918,NA,NA,NA,21876,NA,2518,5906,276077,"7/23/2020 9:48:24 AM"
"4923",597035,"11/1/2017 12:00:00 AM","Canola (rapeseed)",546960,8700,2001719,NA,NA,NA,316183,NA,2226,5212,1122439,"7/23/2020 9:48:24 AM"
"4924",597036,"11/1/2017 12:00:00 AM","Durum wheat",58076,0,493188,NA,NA,NA,0,NA,NA,NA,435112,"7/23/2020 9:48:24 AM"
"4925",597037,"11/1/2017 12:00:00 AM","Flaxseed",6869,0,82140,NA,NA,NA,8205,NA,NA,NA,67066,"7/23/2020 9:48:24 AM"
"4926",597038,"11/1/2017 12:00:00 AM","Oats",16289,5600,254604,NA,NA,NA,52859,NA,2573,11712,165571,"7/23/2020 9:48:24 AM"
"4927",597039,"11/1/2017 12:00:00 AM","Rye",1351,0,12829,NA,NA,NA,9668,NA,NA,NA,1809,"7/23/2020 9:48:24 AM"
"4928",597040,"11/1/2017 12:00:00 AM","Wheat, excluding durum",763504,7400,2140246,NA,NA,NA,462645,NA,33585,13089,860023,"7/23/2020 9:48:24 AM"
"4929",597041,"12/1/2017 12:00:00 AM","All grains, total",1284095,25000,3696222,NA,NA,NA,441859,NA,26123,20072,1899073,"7/23/2020 9:48:24 AM"
"4930",597042,"12/1/2017 12:00:00 AM","Barley",82543,1700,220343,NA,NA,NA,20178,NA,1986,4227,109710,"7/23/2020 9:48:24 AM"
"4931",597043,"12/1/2017 12:00:00 AM","Canola (rapeseed)",657112,12000,1644335,NA,NA,NA,166460,NA,752,3183,804828,"7/23/2020 9:48:24 AM"
"4932",597044,"12/1/2017 12:00:00 AM","Durum wheat",48233,0,315445,NA,NA,NA,0,NA,NA,NA,267212,"7/23/2020 9:48:24 AM"
"4933",597045,"12/1/2017 12:00:00 AM","Flaxseed",2176,0,40379,NA,NA,NA,2904,NA,NA,NA,35298,"7/23/2020 9:48:24 AM"
"4934",597046,"12/1/2017 12:00:00 AM","Oats",12818,3200,169682,NA,NA,NA,38475,NA,2134,5464,107591,"7/23/2020 9:48:24 AM"
"4935",597047,"12/1/2017 12:00:00 AM","Rye",953,0,11058,NA,NA,NA,7719,NA,NA,NA,2386,"7/23/2020 9:48:24 AM"
"4936",597048,"12/1/2017 12:00:00 AM","Wheat, excluding durum",480259,8100,1294980,NA,NA,NA,206123,NA,21251,7198,572049,"7/23/2020 9:48:24 AM"
"4937",597049,"1/1/2018 12:00:00 AM","All grains, total",1613052,36400,4977137,NA,NA,NA,540098,NA,47230,21419,2718938,"7/23/2020 9:48:24 AM"
"4938",597050,"1/1/2018 12:00:00 AM","Barley",156972,3400,508281,NA,NA,NA,28578,NA,3386,4881,311065,"7/23/2020 9:48:24 AM"
"4939",597051,"1/1/2018 12:00:00 AM","Canola (rapeseed)",513298,14200,1671657,NA,NA,NA,179708,NA,713,2397,961341,"7/23/2020 9:48:24 AM"
"4940",597052,"1/1/2018 12:00:00 AM","Durum wheat",136611,0,561338,NA,NA,NA,0,NA,NA,NA,424727,"7/23/2020 9:48:24 AM"
"4941",597053,"1/1/2018 12:00:00 AM","Flaxseed",4045,0,37440,NA,NA,NA,4373,NA,NA,NA,29022,"7/23/2020 9:48:24 AM"
"4942",597054,"1/1/2018 12:00:00 AM","Oats",18076,3500,245841,NA,NA,NA,49663,NA,2211,6544,165847,"7/23/2020 9:48:24 AM"
"4943",597055,"1/1/2018 12:00:00 AM","Rye",856,0,22526,NA,NA,NA,13996,NA,NA,NA,7675,"7/23/2020 9:48:24 AM"
"4944",597056,"1/1/2018 12:00:00 AM","Wheat, excluding durum",783196,15300,1930054,NA,NA,NA,263779,NA,40920,7597,819262,"7/23/2020 9:48:24 AM"
"4945",597057,"2/1/2018 12:00:00 AM","All grains, total",1043599,13800,3564363,NA,NA,NA,477525,NA,50207,28723,1950509,"7/23/2020 9:48:24 AM"
"4946",597058,"2/1/2018 12:00:00 AM","Barley",106228,2200,326255,NA,NA,NA,23044,NA,2849,6163,185771,"7/23/2020 9:48:24 AM"
"4947",597059,"2/1/2018 12:00:00 AM","Canola (rapeseed)",318556,4100,1278880,NA,NA,NA,167022,NA,1781,1215,786206,"7/23/2020 9:48:24 AM"
"4948",597060,"2/1/2018 12:00:00 AM","Durum wheat",51274,0,275284,NA,NA,NA,0,NA,NA,NA,224010,"7/23/2020 9:48:24 AM"
"4949",597061,"2/1/2018 12:00:00 AM","Flaxseed",761,0,23961,NA,NA,NA,2658,NA,NA,NA,20542,"7/23/2020 9:48:24 AM"
"4950",597062,"2/1/2018 12:00:00 AM","Oats",13229,3600,180429,NA,NA,NA,32146,NA,1567,8689,121199,"7/23/2020 9:48:24 AM"
"4951",597063,"2/1/2018 12:00:00 AM","Rye",469,0,17809,NA,NA,NA,12871,NA,NA,NA,4469,"7/23/2020 9:48:24 AM"
"4952",597064,"2/1/2018 12:00:00 AM","Wheat, excluding durum",553082,3900,1461744,NA,NA,NA,239784,NA,44010,12656,608312,"7/23/2020 9:48:24 AM"
"4953",597065,"3/1/2018 12:00:00 AM","All grains, total",1392845,20700,4065090,NA,NA,NA,555640,NA,44509,30328,2021068,"7/23/2020 9:48:24 AM"
"4954",597066,"3/1/2018 12:00:00 AM","Barley",106204,2700,298681,NA,NA,NA,23661,NA,2170,7671,156275,"7/23/2020 9:48:24 AM"
"4955",597067,"3/1/2018 12:00:00 AM","Canola (rapeseed)",629320,3400,1649573,NA,NA,NA,183448,NA,2920,1749,828735,"7/23/2020 9:48:24 AM"
"4956",597068,"3/1/2018 12:00:00 AM","Durum wheat",63177,0,333092,NA,NA,NA,0,NA,NA,NA,269915,"7/23/2020 9:48:24 AM"
"4957",597069,"3/1/2018 12:00:00 AM","Flaxseed",2372,0,29582,NA,NA,NA,5409,NA,NA,NA,21801,"7/23/2020 9:48:24 AM"
"4958",597070,"3/1/2018 12:00:00 AM","Oats",9930,3600,167797,NA,NA,NA,28774,NA,1503,8211,115779,"7/23/2020 9:48:24 AM"
"4959",597071,"3/1/2018 12:00:00 AM","Rye",1079,0,13893,NA,NA,NA,7217,NA,NA,NA,5597,"7/23/2020 9:48:24 AM"
"4960",597072,"3/1/2018 12:00:00 AM","Wheat, excluding durum",580762,11000,1572472,NA,NA,NA,307131,NA,37915,12697,622967,"7/23/2020 9:48:24 AM"
"4961",597073,"4/1/2018 12:00:00 AM","All grains, total",1187266,13900,3792480,NA,NA,NA,627231,NA,38058,19806,1906219,"7/23/2020 9:48:24 AM"
"4962",597074,"4/1/2018 12:00:00 AM","Barley",109326,3200,322518,NA,NA,NA,35067,NA,2209,3987,168728,"7/23/2020 9:48:24 AM"
"4963",597075,"4/1/2018 12:00:00 AM","Canola (rapeseed)",483659,5900,1431144,NA,NA,NA,182708,NA,910,869,757098,"7/23/2020 9:48:24 AM"
"4964",597076,"4/1/2018 12:00:00 AM","Durum wheat",42758,0,236374,NA,NA,NA,0,NA,NA,NA,193616,"7/23/2020 9:48:24 AM"
"4965",597077,"4/1/2018 12:00:00 AM","Flaxseed",5934,0,47807,NA,NA,NA,0,NA,NA,NA,41874,"7/23/2020 9:48:24 AM"
"4966",597078,"4/1/2018 12:00:00 AM","Oats",17109,4800,188866,NA,NA,NA,34605,NA,926,5306,126119,"7/23/2020 9:48:24 AM"
"4967",597079,"4/1/2018 12:00:00 AM","Rye",1020,0,23726,NA,NA,NA,14498,NA,NA,NA,8208,"7/23/2020 9:48:24 AM"
"4968",597080,"4/1/2018 12:00:00 AM","Wheat, excluding durum",527460,0,1542045,NA,NA,NA,360352,NA,34012,9644,610577,"7/23/2020 9:48:24 AM"
"4969",597081,"5/1/2018 12:00:00 AM","All grains, total",1396783,11100,3917394,NA,NA,NA,633064,NA,31108,20168,1825172,"7/23/2020 9:48:24 AM"
"4970",597082,"5/1/2018 12:00:00 AM","Barley",92761,3100,196337,NA,NA,NA,14552,NA,1536,4500,79888,"7/23/2020 9:48:24 AM"
"4971",597083,"5/1/2018 12:00:00 AM","Canola (rapeseed)",548214,3100,1496266,NA,NA,NA,209767,NA,922,1124,733139,"7/23/2020 9:48:24 AM"
"4972",597084,"5/1/2018 12:00:00 AM","Durum wheat",55219,0,245281,NA,NA,NA,0,NA,NA,NA,190062,"7/23/2020 9:48:24 AM"
